,STT,Chunk,Context,Position
135,29,"Phạt tiền từ 500.000 đồng đến 1.000.000 đồng đối với cá nhân, từ 1.000.000 đồng đến 2.000.000 đồng đối với tổ chức sử dụng đất trong phạm vi bảo vệ công trình đường sắt, hành lang an toàn giao thông đường sắt vào mục đích canh tác nông nghiệp làm sạt lở, lún, nứt, hư hỏng công trình đường sắt, cản trở giao thông đường sắt.","Bối cảnh: Nội dung này thuộc Điều 53 của Nghị định 100/2019/NĐ-CP, trình bày các mức phạt và biện pháp khắc phục cho các hành vi vi phạm quy định sử dụng, khai thác đất dành cho đường sắt. Điều này nằm trong Chương III, nơi quy định chi tiết về xử phạt các vi phạm hành chính trong lĩnh vực giao thông đường sắt, nhằm nâng cao ý thức chấp hành và bảo đảm an toàn cho hệ thống đường sắt."," Điểm: None, Khoản: 2, Điều: Điều 53. Xử phạt các hành vi vi phạm quy định về sử dụng, khai thác trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
136,29,"Phạt tiền từ 2.000.000 đồng đến 3.000.000 đồng đối với cá nhân, từ 4.000.000 đồng đến 6.000.000 đồng đối với tổ chức thực hiện một trong các hành vi vi phạm sau đây: a) Để phương tiện, thiết bị, vật liệu, hàng hóa, chất phế thải hoặc các vật phẩm khác trái phép trong phạm vi bảo vệ công trình đường sắt, hành lang an toàn giao thông đường sắt hoặc trong khu vực ga, đề-pô, nhà ga đường sắt; b) Dựng lều, quán trái phép trong phạm vi đất dành cho đường sắt; c) Đặt, treo biển quảng cáo, biển chỉ dẫn hoặc các vật che chắn khác trái phép trong phạm vi đất dành cho đường sắt; d) Di chuyển chậm trễ các công trình, nhà ở, lều, quán hoặc cố tình trì hoãn việc di chuyển gây trở ngại cho việc xây dựng, cải tạo, mở rộng và bảo đảm an toàn công trình đường sắt khi có quyết định của cơ quan có thẩm quyền.","Văn bản này nằm trong Điều 53 của Nghị định 100/2019/NĐ-CP, quy định về xử phạt các hành vi vi phạm liên quan đến việc sử dụng và khai thác trong phạm vi đất dành cho đường sắt, nhằm bảo đảm an toàn giao thông và quản lý hiệu quả trong lĩnh vực đường sắt. Nội dung cụ thể trình bày các mức phạt tiền cho nhiều hành vi vi phạm khác nhau, nhấn mạnh tầm quan trọng của việc tuân thủ quy định pháp luật trong hoạt động giao thông đường sắt."," Điểm: a,b,c,d, Khoản: 3, Điều: Điều 53. Xử phạt các hành vi vi phạm quy định về sử dụng, khai thác trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
137,29,"Phạt tiền từ 20.000.000 đồng đến 25.000.000 đồng đối với cá nhân, từ 40.000.000 đồng đến 50.000.000 đồng đối với tổ chức thực hiện một trong các hành vi vi phạm sau đây: a) Xây dựng nhà, công trình khác (bao gồm cả công trình phục vụ quốc phòng, an ninh) trái phép trong phạm vi đất dành cho đường sắt, trừ các hành vi vi phạm quy định tại: điểm b, điểm c khoản 3 Điều này; điểm d khoản 4 Điều 51 Nghị định này; b) Dựng biển quảng cáo hoặc các biển chỉ dẫn khác trái phép trong phạm vi đất dành cho đường sắt.","Đoạn nội dung này thuộc Điều 53 của Nghị định 100/2019/NĐ-CP, quy định các mức xử phạt đối với hành vi vi phạm quy định về sử dụng, khai thác đất dành cho đường sắt trong Chương III, nội dung xử phạt hành chính về giao thông đường sắt. Mục đích của Điều này là thiết lập một khung pháp lý rõ ràng nhằm bảo vệ các công trình đường sắt và nghiêm khắc xử lý các hành vi vi phạm."," Điểm: a,b, Khoản: 4, Điều: Điều 53. Xử phạt các hành vi vi phạm quy định về sử dụng, khai thác trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
138,29,"Ngoài việc bị áp dụng hình thức xử phạt, cá nhân, tổ chức thực hiện hành vi vi phạm còn bị áp dụng các biện pháp khắc phục hậu quả sau đây: a) Thực hiện hành vi quy định tại điểm a khoản 1 Điều này buộc phải hạ độ cao của cây trồng có chiều cao vượt quá quy định, di dời cây trồng không đúng quy định hoặc có ảnh hưởng đến an toàn công trình, an toàn giao thông đường sắt; b) Thực hiện hành vi quy định tại khoản 2 Điều này buộc phải khôi phục lại tình trạng ban đầu đã bị thay đổi do hành vi vi phạm hành chính gây ra; c) Thực hiện hành vi quy định tại điểm a khoản 3 Điều này buộc đưa phương tiện, thiết bị, vật liệu, hàng hóa, chất phế thải, các vật phẩm khác (để trái phép) ra khỏi phạm vi bảo vệ công trình đường sắt, hành lang an toàn giao thông đường sắt; d) Thực hiện hành vi quy định tại điểm b khoản 3 Điều này buộc phải phá dỡ, di chuyển lều, quán dựng trái phép ra khỏi phạm vi đất dành cho đường sắt; đ) Thực hiện hành vi quy định tại điểm c khoản 3 Điều này buộc phải phá dỡ, di chuyển biển quảng cáo, các biển chỉ dẫn hoặc các vật che chắn khác (đặt trái phép) ra khỏi phạm vi đất dành cho đường sắt; e) Thực hiện hành vi quy định tại điểm d khoản 3 Điều này buộc phải phá dỡ, di chuyển các công trình, nhà ở, lều, quán gây trở ngại cho việc xây dựng, cải tạo, mở rộng và bảo đảm an toàn công trình đường sắt; g) Thực hiện hành vi quy định tại khoản 4 Điều này buộc phải phá dỡ, di chuyển nhà, công trình, biển quảng cáo hoặc các biển chỉ dẫn xây dựng trái phép (không có giấy phép hoặc không đúng giấy phép) ra khỏi phạm vi đất dành cho đường sắt.","Đoạn nội dung này thuộc Điều 53 của Nghị định 100/2019/NĐ-CP, nằm trong Chương III về xử phạt các hành vi vi phạm quy định trong lĩnh vực giao thông đường sắt. Nội dung cụ thể tập trung vào các biện pháp khắc phục hậu quả đối với những hành vi vi phạm liên quan đến sử dụng và khai thác ích lợi trong phạm vi đất dành cho đường sắt. Đây là phần quan trọng nhằm đảm bảo an toàn và bảo vệ các công trình đường sắt trước các hành vi vi phạm có thể gây hư hại hoặc nguy hiểm cho an toàn giao thông."," Điểm: a,b,c,d,đ,e,g, Khoản: 5, Điều: Điều 53. Xử phạt các hành vi vi phạm quy định về sử dụng, khai thác trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
139,30,"Phạt tiền từ 2.000.000 đồng đến 3.000.000 đồng đối với cá nhân, từ 4.000.000 đồng đến 6.000.000 đồng đối với tổ chức thực hiện một trong các hành vi vi phạm sau đây: a) Thi công công trình khi chưa có văn bản chấp thuận phương án tổ chức thi công, biện pháp đảm bảo an toàn giao thông, thời gian phong tỏa phục vụ thi công của tổ chức có thẩm quyền theo quy định; b) Khi thi công hoàn thành công trình không bàn giao lại hiện trường, hồ sơ hoàn công cho tổ chức có liên quan theo quy định; c) Để vật tư, vật liệu, máy móc, thiết bị phục vụ thi công vi phạm khổ giới hạn tiếp giáp kiến trúc đường sắt khi khu gian chưa được phong tỏa hoặc hết thời gian phong tỏa khu gian.","Trong bối cảnh Nghị định 100/2019/NĐ-CP về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt, Điều 54 tập trung vào các hình thức xử phạt đối với những hành vi vi phạm quy định liên quan đến thi công xây dựng và quản lý công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt. Điều này góp phần nâng cao ý thức chấp hành các quy định pháp luật trong hoạt động xây dựng, bảo đảm an toàn giao thông và xử lý các vấn đề nghiêm trọng có thể phát sinh từ việc vi phạm trong lĩnh vực này. Vị trí trong tài liệu: Điểm: a,b,c, Khoản: 1, Điều: Điều 54."," Điểm: a,b,c, Khoản: 1, Điều: Điều 54. Xử phạt các hành vi vi phạm quy định về thi công xây dựng, quản lý, khai thác công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
140,30,"Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với cá nhân, từ 10.000.000 đồng đến 20.000.000 đồng đối với tổ chức thực hiện một trong các hành vi vi phạm sau đây: a) Không thực hiện đầy đủ các biện pháp đảm bảo an toàn giao thông đường sắt trong quá trình thi công; b) Không gia cố kịp thời công trình thiết yếu để bảo đảm an toàn công trình đường sắt, an toàn giao thông vận tải đường sắt khi phát hiện hoặc nhận được tin báo công trình thiết yếu bị hư hỏng; c) Không tự di chuyển hoặc cải tạo công trình khi có yêu cầu của cơ quan có thẩm quyền theo quy định của pháp luật; d) Không tự phá dỡ công trình khi hết hạn sử dụng; đ) Không tự phá dỡ công trình khi xây dựng không đúng với giấy phép hoặc khi cơ quan có thẩm quyền đã thu hồi, hủy giấy phép.","Điểm: a,b,c,d,đ, Khoản: 2, Điều: Điều 54 thuộc Chương III của Nghị định 100/2019/NĐ-CP, quy định về xử phạt hành vi vi phạm trong lĩnh vực giao thông đường sắt, cụ thể các hành vi liên quan đến thi công xây dựng và quản lý công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt. Nội dung này chỉ rõ các mức phạt tiền đối với những hành vi không đảm bảo an toàn, không gia cố công trình kịp thời và không thực hiện các yêu cầu của cơ quan có thẩm quyền."," Điểm: a,b,c,d,đ, Khoản: 2, Điều: Điều 54. Xử phạt các hành vi vi phạm quy định về thi công xây dựng, quản lý, khai thác công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
141,30,"Phạt tiền từ 7.500.000 đồng đến 10.000.000 đồng đối với cá nhân, từ 15.000.000 đồng đến 20.000.000 đồng đối với tổ chức thực hiện hành vi khởi công xây dựng công trình khi chưa được bàn giao mặt bằng thi công theo quy định.","Điều 54 trong Nghị định 100/2019/NĐ-CP quy định về hành vi vi phạm liên quan đến thi công xây dựng và quản lý công trình thiết yếu trong phạm vi đất đường sắt. Đoạn nội dung tại vị trí này cụ thể hóa mức phạt cho hành vi khởi công xây dựng mà chưa được bàn giao mặt bằng, một trong những hành vi vi phạm quan trọng trong Chương III nhằm bảo đảm an toàn giao thông đường sắt."," Điểm: None, Khoản: 3, Điều: Điều 54. Xử phạt các hành vi vi phạm quy định về thi công xây dựng, quản lý, khai thác công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
142,30,"Phạt tiền từ 10.000.000 đồng đến 20.000.000 đồng đối với cá nhân, từ 20.000.000 đồng đến 40.000.000 đồng đối với tổ chức thi công công trình gây sự cố, tai nạn giao thông đường sắt.","Vị trí: Khoản 4, Điều 54, Chương III Nghị định 100/2019/NĐ-CP. 

Bối cảnh: Điều 54 thuộc Chương III của Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường sắt, nơi đề cập tới các hành vi vi phạm trong thi công xây dựng và quản lý công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt. Khoản 4 quy định các mức phạt cụ thể đối với các cá nhân và tổ chức gây ra sự cố tai nạn giao thông đường sắt, nhấn mạnh tính nghiêm khắc của chế tài để đảm bảo an toàn giao thông."," Điểm: None, Khoản: 4, Điều: Điều 54. Xử phạt các hành vi vi phạm quy định về thi công xây dựng, quản lý, khai thác công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
143,30,"Ngoài việc bị áp dụng hình thức xử phạt, cá nhân, tổ chức thực hiện hành vi vi phạm còn bị áp dụng các biện pháp khắc phục hậu quả sau đây: a) Thực hiện hành vi quy định tại điểm c khoản 1 Điều này buộc phải đưa vật tư, vật liệu, máy móc, thiết bị ra khỏi khổ giới hạn tiếp giáp kiến trúc đường sắt; b) Thực hiện hành vi quy định tại điểm b, điểm c khoản 2 Điều này buộc phải gia cố, di chuyển hoặc cải tạo công trình gây ảnh hưởng đến an toàn giao thông đường sắt theo yêu cầu của cơ quan có thẩm quyền; c) Thực hiện hành vi quy định tại điểm d, điểm đ khoản 2 Điều này buộc phải phá dỡ công trình hết hạn sử dụng, phá dỡ công trình xây dựng không đúng với giấy phép hoặc bị thu hồi, hủy giấy phép.","Bối cảnh: Nội dung này nằm trong Điều 54 của Nghị định 100/2019/NĐ-CP, quy định các biện pháp khắc phục hậu quả đối với các hành vi vi phạm quy định về thi công xây dựng và quản lý công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt. Điều 54 là một phần trong Chương III của Nghị định, tập trung vào xử phạt hành vi vi phạm trong lĩnh vực giao thông đường sắt, nhằm đảm bảo an toàn và quản lý hiệu quả các hoạt động liên quan."," Điểm: a,b,c, Khoản: 5, Điều: Điều 54. Xử phạt các hành vi vi phạm quy định về thi công xây dựng, quản lý, khai thác công trình thiết yếu không thuộc kết cấu hạ tầng đường sắt trong phạm vi đất dành cho đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
144,31,"Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với tổ chức được giao quản lý, khai thác, bảo trì kết cấu hạ tầng giao thông đường sắt thực hiện một trong các hành vi vi phạm sau đây: a) Không lập danh mục quản lý đối với các đường ngang không phù hợp với quy định của Luật Đường sắt; không lập, không cập nhật hồ sơ các vị trí nguy hiểm đối với an toàn giao thông đường sắt, lối đi tự mở qua đường sắt; b) Không phát hiện hoặc đã phát hiện mà không báo cáo cấp có thẩm quyền xử lý kịp thời những hành vi vi phạm phạm vi bảo vệ công trình đường sắt, hành lang an toàn giao thông đường sắt trong phạm vi quản lý; c) Không lập, không lưu trữ hồ sơ quản lý công trình đường sắt, hành lang an toàn giao thông đường sắt hoặc lập, lưu trữ hồ sơ nhưng không đúng quy định; d) Không kịp thời phát hiện hoặc không thực hiện theo quy định khi phát hiện, nhận được tin báo hành vi xâm phạm kết cấu hạ tầng đường sắt;","Vị trí trong tài liệu: Điểm: a,b,c,d, Khoản: 1, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt, Chương: Chương III  
Bối cảnh: Nội dung này nằm trong Điều 55 của Nghị định 100/2019/NĐ-CP, quy định các mức phạt tiền đối với tổ chức vi phạm quy định quản lý và bảo trì kết cấu hạ tầng giao thông đường sắt, nhằm thúc đẩy việc tuân thủ pháp luật và bảo đảm an toàn giao thông đường sắt trong Chương III có nội dung về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường sắt."," Điểm: a,b,c,d, Khoản: 1, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
145,31,"Không thông báo hoặc thông báo không kịp thời sự cố đe dọa an toàn chạy tàu, việc tạm đình chỉ chạy tàu cho trực ban chạy tàu ga ở hai đầu khu gian nơi xảy ra sự cố, nhân viên điều hành giao thông vận tải đường sắt, khách hàng sử dụng kết cấu hạ tầng đường sắt; e) Không xây dựng lộ trình, không thực hiện biện pháp bảo đảm an toàn tại các vị trí nguy hiểm đối với an toàn giao thông đường sắt theo quy định; g) Không thực hiện chốt gác tại đường ngang là vị trí nguy hiểm đối với an toàn giao thông đường sắt trên đường sắt quốc gia; không thực hiện huấn luyện nghiệp vụ cảnh giới, chốt gác theo quy định cho người do địa phương bố trí để cảnh giới, chốt gác tại các lối đi tự mở; h) Không lập hệ thống quản lý chất lượng bảo trì công trình đường sắt theo quy định; i) Không duy trì trạng thái kỹ thuật, chất lượng kết cấu hạ tầng đường sắt đã công bố hoặc để xảy ra sự cố công trình đường sắt do không thực hiện bảo trì công trình đường sắt theo quy định;","Nội dung tại vị trí điểm e, g, h, i, Khoản 1 của Điều 55 trong Nghị định 100/2019/NĐ-CP quy định về xử phạt các hành vi vi phạm liên quan đến quản lý và bảo trì kết cấu hạ tầng đường sắt. Các điều khoản này phản ánh trách nhiệm của tổ chức và cá nhân trong việc đảm bảo an toàn giao thông đường sắt, đồng thời quy định mức xử phạt cụ thể cho các hành vi vi phạm này. Đây là một phần quan trọng trong Chương III của Nghị định, nơi quy định rõ ràng các quy tắc xử phạt nhằm nâng cao ý thức chấp hành và bảo đảm an toàn trong lĩnh vực giao thông đường sắt."," Điểm: e,g,h,i, Khoản: 1, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
146,31,"Không kịp thời phát hiện hoặc không thực hiện theo quy định khi phát hiện, nhận được tin báo công trình đường sắt, bộ phận công trình đường sắt, thiết bị lắp đặt vào công trình đường sắt bị hư hỏng, xuống cấp về chất lượng, không đảm bảo an toàn cho việc khai thác, sử dụng; k) Không thực hiện các thủ tục theo quy định đối với công trình đường sắt hết thời hạn sử dụng có nhu cầu tiếp tục sử dụng tiếp. 2. Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với cá nhân, từ 10.000.000 đồng đến 20.000.000 đồng đối với tổ chức được giao trách nhiệm quản lý, xử lý lối đi tự mở thực hiện một trong các hành vi vi phạm sau đây:","Bối cảnh: Đoạn nội dung nằm trong Điều 55 của Chương III thuộc Nghị định 100/2019/NĐ-CP, quy định về xử phạt hành vi vi phạm trong lĩnh vực giao thông đường sắt, tập trung vào các biện pháp xử lý và mức phạt cụ thể cho những vi phạm liên quan đến quản lý và bảo trì kết cấu hạ tầng đường sắt. Nội dung này nhấn mạnh trách nhiệm của tổ chức và cá nhân trong việc đảm bảo an toàn và chất lượng của công trình đường sắt, qua đó góp phần nâng cao hiệu quả quản lý giao thông đường sắt."," Điểm: k, Khoản: 1, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
147,31,"Không tổ chức thu hẹp bề rộng hoặc xóa bỏ lối đi tự mở là vị trí nguy hiểm đối với an toàn giao thông đường sắt theo quy định; a) Không tổ chức cảnh giới, chốt gác tại lối đi tự mở là vị trí nguy hiểm đối với an toàn giao thông đường sắt theo quy định. 3. Phạt tiền từ 15.000.000 đồng đến 20.000.000 đồng đối với tổ chức được giao quản lý, khai thác, bảo trì kết cấu hạ tầng giao thông đường sắt thực hiện một trong các hành vi vi phạm sau đây:","Bối cảnh: Điều 55 trong Chương III của Nghị định 100/2019/NĐ-CP quy định xử phạt các hành vi vi phạm quy định quản lý và bảo trì kết cấu hạ tầng đường sắt, nhằm đảm bảo an toàn giao thông trong lĩnh vực này. Nội dung Điều 55 nêu rõ mức phạt tiền cho các tổ chức và cá nhân không thực hiện đúng quy định về lối đi tự mở và các biện pháp phòng ngừa an toàn liên quan."," Điểm: a,b, Khoản: 2, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
148,31,"Không thực hiện chế độ kiểm tra hoặc thực hiện chế độ kiểm tra không đúng quy định; b) Để công trình đường sắt bị hư hỏng mà không kịp thời có biện pháp khắc phục, sửa chữa cần thiết; c) Không kịp thời tổ chức sửa chữa, bổ sung, gia cố, thay thế các hư hỏng kết cấu hạ tầng đường sắt để bảo đảm chất lượng theo công lệnh tốc độ, công lệnh tải trọng đã công bố;","Vị trí trong tài liệu: Điểm: a,b,c, Khoản: 3, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt, Chương: Chương III, Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt.

Bối cảnh: Điều 55 nằm trong Chương III, quy định cụ thể về các hành vi vi phạm và mức xử phạt liên quan đến việc quản lý, bảo trì kết cấu hạ tầng đường sắt, góp phần nâng cao an toàn giao thông trong lĩnh vực này."," Điểm: a,b,c, Khoản: 3, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
149,31,"Không kiểm tra việc thực hiện phương án tổ chức thi công, biện pháp bảo đảm an toàn giao thông đường sắt tại vị trí thi công trên tuyến đường sắt theo công lệnh tải trọng, công lệnh tốc độ đã công bố. 4. Ngoài việc bị áp dụng hình thức xử phạt, tổ chức thực hiện hành vi vi phạm còn bị áp dụng các biện pháp khắc phục hậu quả sau đây:","Bối cảnh: Điều 55 trong Chương III của Nghị định 100/2019/NĐ-CP quy định về xử phạt các hành vi vi phạm liên quan đến quản lý và bảo trì kết cấu hạ tầng đường sắt, tập trung vào việc xác định mức phạt và biện pháp khắc phục cho các tổ chức và cá nhân không tuân thủ quy định an toàn giao thông. Vị trí: Điểm: d, Khoản: 3, Điều: Điều 55."," Điểm: d, Khoản: 3, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
150,31,"a) Thực hiện hành vi quy định tại khoản 2; điểm a, điểm b khoản 3 Điều này buộc phải thực hiện ngay các biện pháp bảo đảm an toàn giao thông đường sắt theo quy định; b) Thực hiện hành vi quy định tại điểm c khoản 3 Điều này buộc phải tổ chức sửa chữa, bổ sung, gia cố, thay thế các hư hỏng kết cấu hạ tầng đường sắt để bảo đảm chất lượng theo công lệnh tốc độ, công lệnh tải trọng đã công bố.","Điều 55 trong Chương III của Nghị định 100/2019/NĐ-CP quy định về xử phạt các hành vi vi phạm liên quan đến quản lý và bảo trì kết cấu hạ tầng đường sắt, nêu rõ mức xử phạt và biện pháp khắc phục hậu quả nhằm đảm bảo an toàn giao thông đường sắt. Vị trí của đoạn văn bản trong Điều là điểm a,b, Khoản 4."," Điểm: a,b, Khoản: 4, Điều: Điều 55. Xử phạt các hành vi vi phạm quy định quản lý, bảo trì kết cấu hạ tầng đường sắt,  Chương: Chương III
HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG SẮT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
