,STT,Chunk,Context,Position
107,17,"Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a khoản 5, điểm b khoản 7, điểm b khoản 9 Điều này còn bị áp dụng biện pháp khắc phục hậu quả buộc nộp lại giấy phép lái xe bị tẩy xóa.","Đoạn nội dung này nằm trong Điều 18 của Nghị định 168/2024/NĐ-CP, quy định về xử phạt và trừ điểm giấy phép lái xe đối với hành vi vi phạm các điều kiện của người điều khiển xe cơ giới. Nội dung này cụ thể nêu rõ về các biện pháp khắc phục hậu quả liên quan đến việc tẩy xóa giấy phép lái xe, nhằm đảm bảo tính nghiêm minh trong việc thực thi pháp luật về an toàn giao thông đường bộ."," Điểm: None, Khoản: 10, Điều: Điều 18. Xử phạt, trừ điểm giấy phép lái xe các hành vi vi phạm quy định về điều kiện của người điều khiển xe cơ giới,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
108,17,"Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a, điểm c khoản 5; điểm b, điểm d khoản 7; điểm c khoản 8; điểm b khoản 9 Điều này bị thu hồi giấy phép lái xe không do cơ quan có thẩm quyền cấp, giấy phép lái xe không hợp lệ.","Vị trí của đoạn văn bản này nằm trong Điều 18 của Nghị định 168/2024/NĐ-CP, quy định về hình thức xử phạt và mức trừ điểm giấy phép lái xe đối với các hành vi vi phạm quy định về điều kiện của người điều khiển xe cơ giới. Nội dung cụ thể của Điều này hướng tới việc đảm bảo an toàn giao thông và quản lý hiệu quả việc thực thi các quy định liên quan đến giấy phép lái xe trong lĩnh vực giao thông đường bộ."," Điểm: None, Khoản: 11, Điều: Điều 18. Xử phạt, trừ điểm giấy phép lái xe các hành vi vi phạm quy định về điều kiện của người điều khiển xe cơ giới,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
109,17,"Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi quy định tại điểm c khoản 5, điểm d khoản 7, điểm c khoản 8 Điều này bị trừ điểm giấy phép lái xe được cấp mới nhất trong hệ thống thông tin quản lý giấy phép lái xe 02 điểm.","Đoạn nội dung này nằm trong Điều 18 của Nghị định 168/2024/NĐ-CP, quy định về việc xử phạt và trừ điểm giấy phép lái xe đối với những hành vi vi phạm quy định về điều kiện của người điều khiển xe cơ giới. Điều này nhằm làm rõ hình thức xử phạt và mức độ trừ điểm cụ thể cho các hành vi vi phạm, góp phần nâng cao ý thức chấp hành pháp luật về an toàn giao thông trong lĩnh vực giao thông đường bộ."," Điểm: None, Khoản: 12, Điều: Điều 18. Xử phạt, trừ điểm giấy phép lái xe các hành vi vi phạm quy định về điều kiện của người điều khiển xe cơ giới,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
110,18,"1. Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người điều khiển xe máy chuyên dùng không có chứng nhận bảo hiểm bắt buộc trách nhiệm dân sự theo quy định của pháp luật.

2. Phạt tiền từ 4.000.000 đồng đến 6.000.000 đồng đối với người điều khiển xe máy chuyên dùng không có bằng (hoặc chứng chỉ) điều khiển xe máy chuyên dùng, không có giấy phép lái xe (hoặc sử dụng giấy phép lái xe đã bị trừ hết điểm, giấy phép lái xe không do cơ quan có thẩm quyền cấp, giấy phép lái xe bị tẩy xóa, giấy phép lái xe không còn hiệu lực) hoặc không có chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ.","Bối cảnh: Điều 19 trong Chương II của Nghị định 168/2024/NĐ-CP quy định về xử phạt các hành vi vi phạm liên quan đến điều kiện khi điều khiển xe máy chuyên dùng. Điều này nằm trong các quy định tổng thể về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ, nhằm đảm bảo trật tự, an toàn giao thông và nâng cao ý thức chấp hành pháp luật của người lái xe."," Điều: Điều 19. Xử phạt các hành vi vi phạm quy định về điều kiện của người điều khiển xe máy chuyên dùng,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
111,19,"Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông 1. Phạt tiền từ 100.000 đồng đến 200.000 đồng đối với hành vi vi phạm: không hướng dẫn hành khách đứng, nằm, ngồi đúng vị trí quy định trong xe. 2. Phạt tiền từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với người điều khiển xe ô tô chở hành khách, ô tô chở người (trừ xe buýt) thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện, trừ các hành vi vi phạm quy định tại khoản 4 Điều này. 3. Phạt tiền từ 600.000 đồng đến 800.000 đồng đối với một trong các hành vi vi phạm sau đây: a) Không đóng cửa lên xuống khi xe đang chạy; b) Để người ngồi trên xe khi xe xuống phà, đang trên phà và khi lên bến (trừ người lái xe, trẻ em, phụ nữ mang thai, người già yếu, người bệnh, người khuyết tật); c) Không chạy đúng tuyến đường, lịch trình, hành trình vận tải được phép hoạt động theo quy định; d) Để người mắc võng nằm trên xe khi xe đang chạy; đ) Sắp xếp, chằng buộc hành lý, hàng hóa không bảo đảm an toàn; để rơi hành lý, hàng hóa trên xe xuống đường; để hàng hóa trong khoang chở hành khách; e) Chở hành lý, hàng hóa vượt quá kích thước bao ngoài của xe; g) Điều khiển xe vận tải hành khách không có nhân viên phục vụ trên xe đối với những xe quy định phải có nhân viên phục vụ; h) Điều khiển xe ô tô kinh doanh vận tải không có dây đai an toàn tại các vị trí ghế ngồi, giường nằm theo quy định (trừ xe buýt nội tỉnh); i) Điều khiển xe ô tô kinh doanh vận tải không có hướng dẫn cho hành khách về an toàn giao thông và thoát hiểm khi xảy ra sự cố trên xe theo quy định; k) Điều khiển xe không niêm yết hành trình chạy xe hoặc niêm yết hành trình chạy xe không đúng với hành trình đã được cơ quan có thẩm quyền cấp phép.","Nội dung tại Điều 20 của Nghị định 168/2024/NĐ-CP quy định các mức xử phạt và hình thức trừ điểm cho người điều khiển xe ô tô chở hành khách vi phạm các quy định liên quan đến trật tự, an toàn giao thông. Đây là một phần quan trọng trong Chương II, nhằm mục đích quản lý hành vi vi phạm và nâng cao ý thức của người tham gia giao thông, qua đó góp phần đảm bảo an toàn và trật tự giao thông đường bộ."," Điểm: None, Khoản: 1, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
112,19,"4. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với người điều khiển xe ô tô chở hành khách (kinh doanh vận tải hành khách theo tuyến cố định, hợp đồng) chạy tuyến có cự ly lớn hơn 300 km thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện.","Nội dung này nằm trong Điều 20 của Nghị định 168/2024/NĐ-CP, quy định về xử phạt và trừ điểm giấy phép lái xe cho người điều khiển xe ô tô chở hành khách vi phạm quy định về trật tự, an toàn giao thông. Cụ thể, khoản 4 đề cập đến mức phạt đối với hành vi chở quá số người quy định khi chạy trên các tuyến đường dài. Điều này nằm trong ngữ cảnh của Chương II, nơi tổng hợp các hành vi vi phạm, hình thức xử phạt và các biện pháp khắc phục hậu quả liên quan đến an toàn giao thông đường bộ."," Điểm: None, Khoản: 4, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
113,19,"5. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với một trong các hành vi vi phạm sau đây: a) Để người lên, xuống xe khi xe đang chạy; b) Xếp hành lý, hàng hóa trên xe làm lệch xe; c) Đón, trả hành khách không đúng nơi quy định trên những tuyến đường đã xác định nơi đón, trả khách hoặc dừng đón, trả hành khách quá thời gian quy định, trừ hành vi vi phạm quy định tại khoản 8 Điều này; d) Đón, trả hành khách tại nơi cấm dừng, cấm đỗ, nơi đường cong tầm nhìn bị che khuất, trừ hành vi vi phạm quy định tại khoản 8 Điều này; đ) Điều khiển xe vận tải hành khách theo hợp đồng sử dụng hợp đồng bằng văn bản giấy không có hoặc không mang theo danh sách hành khách theo quy định, chở người không có tên trong danh sách hành khách hoặc vận chuyển không đúng đối tượng theo quy định (đối với xe kinh doanh vận tải hành khách theo hợp đồng vận chuyển trẻ em mầm non, học sinh, sinh viên, cán bộ, công chức, viên chức, công nhân), không có hoặc không mang theo hợp đồng vận tải hoặc có hợp đồng vận tải nhưng không đúng theo quy định; e) Vận chuyển hành khách theo tuyến cố định không có hoặc không mang theo lệnh vận chuyển hoặc có mang theo lệnh vận chuyển nhưng không ghi đầy đủ thông tin, không có xác nhận của bến xe khách nơi đi, bến xe khách nơi đến theo quy định; g) Đón, trả hành khách không đúng địa điểm đón, trả hành khách được ghi trong hợp đồng, trừ hành vi vi phạm quy định tại khoản 8 Điều này; h) Vận chuyển khách liên vận quốc tế theo tuyến cố định không có hoặc không mang theo lệnh vận chuyển, không có danh sách hành khách theo quy định hoặc chở người không có tên trong danh sách hành khách, trừ hành vi vi phạm quy định tại điểm b khoản 1 Điều 37 của Nghị định này; i) Chở hành lý, hàng hóa vượt quá trọng tải theo thiết kế của xe; k) Không sử dụng thẻ nhận dạng lái xe để đăng nhập thông tin theo quy định hoặc sử dụng thẻ nhận dạng lái xe của lái xe khác để đăng nhập thông tin khi điều khiển xe ô tô chở khách; l) Điều khiển xe ô tô chở người từ 08 chỗ trở lên (không kể chỗ của người lái xe) kinh doanh vận tải hành khách không lắp thiết bị ghi nhận hình ảnh người lái xe hoặc có lắp thiết bị ghi nhận hình ảnh người lái xe nhưng không có tác dụng trong quá trình xe tham gia giao thông theo quy định hoặc làm sai lệch dữ liệu của thiết bị ghi nhận hình ảnh người lái xe lắp trên xe ô tô; m) Điều khiển xe vận tải hành khách theo hợp đồng sử dụng hợp đồng điện tử không có thiết bị để truy cập được nội dung của hợp đồng điện tử và danh sách hành khách hoặc có nhưng không cung cấp cho lực lượng chức năng khi có yêu cầu, chở người không có tên trong danh sách hành khách hoặc vận chuyển không đúng đối tượng theo quy định (đối với xe kinh doanh vận tải hành khách theo hợp đồng vận chuyển trẻ em mầm non, học sinh, sinh viên, cán bộ, công chức, viên chức, công nhân).","Bối cảnh: Điều 20 của Nghị định 168/2024/NĐ-CP đặt ra các mức phạt và quy định về xử lý vi phạm đối với người điều khiển xe ô tô chở hành khách, khi vi phạm các quy tắc trật tự, an toàn giao thông. Nội dung Điều này nằm trong Chương II, nơi quy định chi tiết về các hành vi vi phạm, hình thức xử phạt và biện pháp khắc phục liên quan đến giao thông đường bộ."," Điểm: a,b,c,d,đ,e,g,h,i,k,l,m, Khoản: 5, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
114,19,"6. Phạt tiền từ 3.000.000 đồng đến 5.000.000 đồng đối với một trong các hành vi vi phạm sau đây: a) Vận chuyển hàng hóa nguy hiểm, hàng độc hại, dễ cháy, dễ nổ, động vật, hàng có mùi hôi thối hoặc hàng hóa khác ảnh hưởng đến sức khỏe của hành khách trên xe; b) Chở người trên mui xe, trong khoang chở hành lý của xe; c) Đe dọa, xúc phạm, tranh giành, lôi kéo hành khách; đe dọa, cưỡng ép hành khách sử dụng dịch vụ ngoài ý muốn; chuyển tải, xuống khách hoặc các hành vi khác nhằm trốn tránh phát hiện xe chở quá tải, quá số người theo quy định của pháp luật; d) Điều khiển xe ô tô kinh doanh vận tải quá thời gian quy định tại khoản 1 Điều 64 của Luật Trật tự, an toàn giao thông đường bộ; không thực hiện đúng quy định về thời gian nghỉ giữa hai lần lái xe liên tục của người lái xe; đ) Điều khiển xe kinh doanh vận tải hành khách không lắp thiết bị giám sát hành trình của xe theo quy định hoặc có lắp thiết bị giám sát hành trình của xe nhưng thiết bị không hoạt động theo quy định hoặc làm sai lệch dữ liệu của thiết bị giám sát hành trình của xe ô tô; e) Điều khiển xe chở hành khách liên vận quốc tế không có hoặc không gắn ký hiệu phân biệt quốc gia.","Nội dung trong Điều 20 quy định các hình thức xử phạt và mức xử phạt cùng với việc trừ điểm giấy phép lái xe đối với người điều khiển xe ô tô chở hành khách vi phạm các quy định về trật tự, an toàn giao thông. Điều này nằm trong Chương II của Nghị định 168/2024/NĐ-CP, tập trung vào các hành vi vi phạm và biện pháp xử lý trong lĩnh vực giao thông đường bộ nhằm bảo đảm an toàn cho người tham gia giao thông."," Điểm: a,b,c,d,đ,e, Khoản: 6, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
115,19,7. Phạt tiền từ 5.000.000 đồng đến 7.000.000 đồng đối với hành vi vi phạm điều khiển xe chở hành khách không có hoặc không gắn phù hiệu theo quy định hoặc có nhưng đã hết giá trị sử dụng hoặc sử dụng phù hiệu không do cơ quan có thẩm quyền cấp.,"Nội dung tại Khoản 7, Điều 20 của Nghị định 168/2024/NĐ-CP quy định về mức xử phạt hành chính đối với người điều khiển xe ô tô chở hành khách không có hoặc không gắn phù hiệu theo quy định. Điều này nằm trong Chương II của Nghị định, nơi tập trung vào các hành vi vi phạm, hình thức xử phạt và mức trừ điểm giấy phép lái xe trong lĩnh vực giao thông đường bộ, nhằm tăng cường trật tự, an toàn giao thông và bảo vệ quyền lợi của hành khách."," Điểm: None, Khoản: 7, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
116,19,"8. Phạt tiền từ 10.000.000 đồng đến 12.000.000 đồng đối với người điều khiển xe thực hiện hành vi đón, trả hành khách trên đường cao tốc.","Nội dung tại Khoản 8, Điều 20 của Nghị định 168/2024/NĐ-CP quy định về việc xử phạt hành chính đối với người điều khiển xe ô tô chở hành khách vi phạm quy định khi đón, trả hành khách trên đường cao tốc. Điều này nằm trong Chương II của Nghị định, nhằm đảm bảo trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ thông qua việc quy định rõ mức phạt tiền cho hành vi vi phạm nghiêm trọng này."," Điểm: None, Khoản: 8, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
117,19,"9. Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 7 Điều này bị thu hồi phù hiệu đã hết giá trị sử dụng hoặc phù hiệu không do cơ quan có thẩm quyền cấp.","Điều 20 trong Nghị định 168/2024/NĐ-CP quy định chi tiết về xử phạt và trừ điểm giấy phép lái xe đối với người điều khiển ô tô chở hành khách vi phạm quy định về trật tự, an toàn giao thông. Vị trí của đoạn nội dung nằm trong khoản 9 của Điều này, đề cập đến việc thu hồi phù hiệu không hợp lệ của người vi phạm. Điều này nằm trong khuôn khổ Chương II, nơi quy định về các hành vi vi phạm, hình thức xử phạt, mức phạt và biện pháp khắc phục hậu quả liên quan đến giao thông đường bộ."," Điểm: None, Khoản: 9, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
118,19,"10. Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi vi phạm còn bị trừ điểm giấy phép lái xe như sau: a) Thực hiện hành vi quy định tại điểm c, điểm d, điểm e khoản 3; điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h, điểm i, điểm k, điểm m khoản 5; khoản 6; khoản 7 Điều này bị trừ điểm giấy phép lái xe 02 điểm; b) Thực hiện hành vi quy định tại khoản 2, khoản 4 (trường hợp vượt trên 50% đến 100% số người quy định được phép chở của phương tiện) Điều này bị trừ điểm giấy phép lái xe 04 điểm; c) Thực hiện hành vi vi phạm quy định tại khoản 8 Điều này bị trừ điểm giấy phép lái xe 06 điểm; d) Thực hiện hành vi quy định tại khoản 2, khoản 4 (trường hợp vượt trên 100% số người quy định được phép chở của phương tiện) Điều này bị trừ điểm giấy phép lái xe 10 điểm.","Điều 20 của Nghị định 168/2024/NĐ-CP tập trung vào quy định xử phạt và trừ điểm giấy phép lái xe đối với người điều khiển xe ô tô chở hành khách có hành vi vi phạm các quy định về trật tự, an toàn giao thông. Nội dung này nằm trong Chương II của Nghị định, nơi tổng hợp các quy định về hành vi vi phạm và mức xử phạt cụ thể, nhằm mục đích nâng cao ý thức chấp hành pháp luật giao thông đường bộ. Vị trí: Điểm: a,b,c,d, Khoản: 10, Điều: Điều 20."," Điểm: a,b,c,d, Khoản: 10, Điều: Điều 20. Xử phạt, trừ điểm giấy phép lái xe của người điều khiển xe ô tô chở hành khách, ô tô chở người và các loại xe tương tự xe ô tô chở hành khách vi phạm quy định về bảo đảm trật tự, an toàn giao thông,  Chương: Chương II HÀNH VI VI PHẠM, HÌNH THỨC, MỨC XỬ PHẠT, MỨC TRỪ ĐIỂM GIẤY PHÉP LÁI XE VÀ BIỆN PHÁP KHẮC PHỤC HẬU QUẢ VI PHẠM HÀNH CHÍNH VỀ TRẬT TỰ, AN TOÀN GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ, Luật: Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ; trừ điểm, phục hồi điểm Giấy phép lái xe"
